id,random1, random2, random3
1608,3543692770235821482,5661461966730249099,2442143595319413052
1609,498096020969153026,2209406832139468078,7452904606756494961
1610,8238676362888642356,3278280114491553650,6448213311212780125
1611,2758367299756288101,9187970576466451324,951504096423835381
1612,6799353894797846709,2724812401975838176,6752505016611937970
1613,3736851354036788581,3716819276821046860,3520397057965438626
1614,2705039265156322420,7511444946163411664,6493742717613209834
1615,2101595890101482767,6487246666464480041,4074055665775698086
1616,4375069244714177380,7970271668780264768,8719953159364519510
1617,1600716368554165546,5269957641852441959,7993094194607936457
1618,3242098924590738844,8449906181307956102,5707262513498092143
1619,1552821028331533110,8278303238590044657,5639467054842327525
1620,62110013670096974,5351942992800037210,9034405603902898733
1621,8247646187149034851,26971801140853428,6649292336902591241
1622,5070855716088842335,2812704008539972898,7909598526882409494
1623,4650656753172484107,1402180461146876831,4031531934281486188
1624,7762156142064109192,560406273101060458,6269150402759349685
1625,2412439384747326713,6932293190353929972,5096351823740868611
1626,3809114029547633503,934500671419075043,3247286789917677271
1627,4691329104627369107,353153682525912301,2058966294371811176
1628,5888930293379921138,3389780477384955770,3834370973051756573
1629,4621721581616585655,6954625148310266297,8848615330146754730
1630,5745262005017415851,3083200064673181571,8513701758097410049
1631,6334755905367563761,1184619376661672517,8736447014092566600
1632,9103157848848948809,7283169500399459991,8586963608332026010
1633,1306395669557575981,7507404130547463130,5311439474121318977
1634,3260093147137149795,7521203983886943733,4669094039469469815
1635,539964929718871470,1746487945022602218,5435975183041351489
1636,4780379458767191577,2401106333950594874,2611066990229660531
1637,3542403623710982894,7807369658748188267,7445367624191195593
1638,421696319973447075,8879876493666549428,7379749803217561088
1639,5320554767813640801,7269654994542173783,3512375166570144956
1640,4356003410549025002,5941406961914715954,1752881057885587096
1641,2469451234557867115,2866059170791344212,8079273300523923834
1642,8622547040019202755,9079909598853804759,2763128577790284698
1643,7429898770904204021,3663352542144652081,5741825684054645738
1644,9111448626883629919,2981974280042738002,8656817102384280878
1645,4116390635896338739,7514935582804726027,2281947355414307376
1646,3379798786098926099,957577891563138810,5062132228153456442
1647,1718198186345508271,2326633936600932072,6021075810099274732
1648,719283562437846508,3553503241643951755,2725901912181833501
1649,2526112365437100436,8799178989491847072,7457219703054980007
1650,6568993573157193620,1254164357092252905,1907210915096887602
1651,1673618263848115605,1543479679277005377,1394516584437310044
1652,50980152588851640,7477289078098991770,5870319448002035336
1653,1438724132691840304,7927753646067932186,5575856151037105823
1654,28523377281072104,4631599901344244036,4643097545265707950
1655,2231742381418810072,1968914496317104603,6692988340480681804
1656,2129119698559404079,3883785827331014887,7408816683082485409
1657,7160104946280962261,1326874636654823092,3976806139058287203
1658,2475854568567595201,1762313276437040526,5974136418134950035
1659,8479346005203020236,5631323104276374058,3212613798212550585
1660,7545460041905634734,8549131534528186699,3955690518067214885
1661,74795806460705877,3790755162585085273,7281867675469160577
1662,9173847218170500311,2055057471780487750,6889515332634365528
1663,105020180949961071,8244279432334971772,3178511097727694146
1664,8885204825177492249,7496286331181739748,8978709967265410262
1665,4588753651114336080,8406633696271726180,3938017438276183869
1666,2873794630228167075,1386969886508503765,2791188319568789673
1667,803720666328542187,4513324982019637067,5484319764812866218
1668,7933993581385950281,8026000674232207760,3276715710839315591
1669,7707124443269554866,4994458433809223332,4333565014236211166
1670,6115636327659415595,2169755982017347620,6695329604494058509
1671,3621874416201027630,8534203018870242387,7004462768037051904
1672,4541283756887125976,7186765289879248481,3764378365047627160
1673,3505480029719361476,1495576988438302585,4023012023669092613
1674,8105621400668266269,8956801945153371646,6984017563424414978
1675,8721324371898573743,5403418814217798157,4638399555489158181
1676,5475329634486731265,3373420485342803877,1511989154425204349
1677,5134735641066165224,6452125403371141007,2452915413768541687
1678,6739187321894302482,830330300041868589,5989106665327829776
1679,2839362154620910611,1205129211838553001,7794675471458592370
1680,6464931500003845888,1630228825106692104,3410268363842078366
1681,3771344899715095290,4692054362544358471,4670189517530033043
1682,5767963070312524776,6466934299455410825,8823928779331322317
1683,4684366763726042089,5853763708343174944,2095654082733720351
1684,4128099380190420484,3474083197756612718,8335092492499766498
1685,3593762834027331863,9110479201211803564,2445810687476070779
1686,8347082276170861280,7095394430502011904,1489584435972539142
1687,482002609257647841,6460831710149463522,7400011636094295125
1688,7424994590225293845,5370557668754238735,1457707476262434808
1689,2652384410004413452,8518649460492292445,7023267433906984961
1690,3570903201993456827,6212709744973876755,2996257141277687825
1691,2728025820740911445,1776258491932968055,8157814438856914295
1692,898757616863441766,332177457787166024,3397576781117478731
1693,6375030790173198499,2292063102003912328,7802083679908920708
1694,460836406042801422,7207809034502806645,4012773509681374185
1695,6581139818161213647,419274622664642225,326116996022011376
1696,8375909296784991953,6922247190959353690,522548576009348868
1697,5806710171166235502,4718102058667181438,6345176329327547834
1698,5610705624688992436,1243600102961947423,7628326881568460134
1699,5576168805776333996,934839658995600362,4486684417641271606
1700,5283020806356664101,6782733639033290415,3602595464108161177
1701,1048233956198025776,8592009814114487505,4594140614765877599
1702,6016530471659923406,1800868697982507169,6979780725822245848
1703,5941358574044069654,8655724272036296622,5379056446253196851
1704,580819328319084365,6178651331018265529,1978940832464732986
1705,6334569348861689587,95615973903488298,4968515018760934782
1706,6504140044149452155,4787064390947583579,2784532019390620992
1707,928376218944437946,552148553043437896,3897299460967694298
1708,5835500463477843708,6184659800105541689,7476544047979385580
1709,6135781857580371038,1707006154506634553,3466895026998687953
1710,3402447341653186774,8358072297697345222,79826414142853985
1711,6446660933777768433,6213299588537571438,2892361704323687097
1712,5371817105147306513,3754919903903573705,3819636072585491209
1713,3623273939579850661,5325419161871710235,1776978548002872151
1714,1539747300419084140,1031849296056170803,7613316865643020926
1715,5784139054661990105,4432634370765679764,1618663427815675192
1716,1756806539882534617,3286277047586449177,5993772067697911342
1717,3191400587331193995,2168948721554546565,1720072148924971013
1718,4876842880788143005,31714478462174884,1031335254755302200
1719,2719701150198921385,8335793720115931371,748798074500642175
1720,666047433025972795,8217261009803824175,6090687481268537060
1721,8600001190074336484,7059143352353871178,9189642533590287434
1722,8674028209499670500,4589991052589524686,5400185652976319397
1723,6120644634323873955,3636972467518235232,5523690715366862502
1724,6779693676612656831,7073831296477426764,5246747961449008643
1725,4152242062689696125,2143309763601997602,129344713890482973
1726,4454867998713550345,5201037998468903565,6681524481352889255
1727,4821599902111722819,2743581582182017194,3666528481258392327
1728,1413163448538082609,1425185122792908211,2620381473472306544
1729,402575507663119802,4072660929306486407,861986365986942206
1730,4256087987310445018,7035155953806252401,7981596091705842144
1731,5720663397110008944,9094247068759433047,2833028270521162790
1732,7585065869357278015,4562186585829110500,2254772240352709722
1733,7338890513061190334,8582228246539708276,2316732158999992134
1734,1811429620731474777,1727643389962333012,6681047763669732808
1735,3369701692116516807,6230539193950173714,8569104478612323930
1736,636333426153092600,1153587413194157297,5841302059547580747
1737,6814726716687235700,1076616216685929211,6056267925819085773
1738,5247245316436084332,1189908145919800494,1431644877540238529
1739,8990135393126974847,5004258525189368112,7214792986794800171
1740,6783265122635482342,7117825699971399933,8394323462914299651
1741,3620239568356581657,1657830517516584542,3055922025391781957
1742,4511741071207292758,6488714413693197758,7422059205325915660
1743,4012169016081167664,301118176027869401,5405580467734539276
1744,778108077158227176,2360907116787476759,3925097130404361268
1745,5087642163679669286,3897329057197179831,8196031465602665047
1746,2296505721571013850,385949508420725848,4772044256592339771
1747,5699798536225793512,6977645551005478141,7407461063891717255
1748,5156497190718693025,3789519150537305053,292407502070707773
1749,7535876703911253620,5359536669216827786,5762131340958644730
1750,1112866226059061450,1693332808395074979,8281845789197660201
1751,3998110432961719300,4756298919479948972,3708661019749083522
1752,6620864938376041214,2148746693737308333,1788445393643135973
1753,3538766634357202158,7568412043324276174,4457881769318306472
1754,1945668009402136595,6889349238485299500,1979369628071164171
1755,8810135893278113766,4937285236373748532,4211926840118568074
1756,4901313771789955033,7021565174163221339,4939921238210293463
1757,3642602066835344056,1610154787508245197,4791803826188375004
1758,5786400771440397662,6715021971946924746,945022864951794382
1759,4847930160079977321,8135741474631625919,1417828016615061689
1760,1524799260372878778,3416484070712702726,6735654482930025050
1761,7861818923679640963,3915370436083002978,2573385994897422851
1762,8575608532134145278,771443167262006920,3955438717445912819
1763,7441178434603234326,7342672647383822496,8219411932782992763
1764,418351696831795737,2587601778378627674,4446946044821325587
1765,3647662131739774796,3360042884821117767,5482563102093088299
1766,7597041655484011573,1489340640881952462,621450815448206606
1767,5246615100286100825,7311103931329130273,53300217934702573
1768,4432700709386202920,913681745657191106,6244429651688277969
1769,1320897527119355368,3369794040201916653,5232791261396801767
1770,2823366633128893830,5002845168686654574,2002217096113406839
1771,1390952138660520541,2657725313916142696,5358066620139853781
1772,2530923266096410091,6251912399593535447,5829784907599749237
1773,4951285782659176669,1938883857132047582,6403539390457195151
1774,5038110796581274031,5359016240089735502,6081896804988902886
1775,2692380636008577152,2153779880057033727,7726576868129032430
1776,2852475193769166542,5112074379258011766,6261005927237915070
1777,4287959961320496363,8237515257420854860,3099490035612239637
1778,8247969127689919430,1556478760750434176,3998352669502750258
1779,6918992301303019769,7072628852258245645,5181854234036408047
1780,3206630407096200377,2034324363447795118,8598762494478553049
1781,6961992663984701850,9112079819298356826,8471994630122968413
1782,4869256472011675286,3310665428544263427,8059977418788518722
1783,6949566108961125411,804963707071159259,7293438944672788923
1784,6701853067266426479,4514395632236516739,1120565254178404457
1785,1777322751852476662,7687852248490621643,3356067221925381124
1786,7605703016296332695,1221948662471398078,1861258444922793190
1787,2137828394988233526,5504825725137833024,3182168095845250833
1788,6055106690344488430,424235459274884396,7403932267567641600
1789,4439358742480572292,6166691647019733114,2233296626029378080
1790,8870943842886428334,5285088031119656830,9142665111098548140
1791,678002553643944000,1809286181619616071,7322162452825588204
1792,1127419142634298116,7358027690911264056,6584323088452178441
1793,4903510341842968756,4170999413656874823,1646559531103155732
1794,8567818971871305087,7551907995269699544,4812378632384882650
1795,8482751336918946772,2211243689041161174,8249816199275217419
1796,4837785684079363551,4711159922657098982,9057108315915960240
1797,1381048522835321988,5476794758626518141,2991231473482493262
1798,638991772603495797,2312500768858940954,8230292542642289917
1799,7174169931564001880,8106323637573140518,191977151946883027
1800,4207929635115884737,5908974759238557386,988394261465964020
1801,1345246368897356501,5541363767534419672,2985645849521859475
1802,7029538828820559245,2597946154536309149,3222750835930936926
1803,2235055100470597567,2301143082130387441,2984603895685181338
1804,301080230757066948,8863229543779402440,9069234869194963030
1805,177763772345124086,9105431640748320510,7614019228909033551
1806,1678329084466191208,4310736268939181266,8441014008479483612
1807,5261400777176691493,7974567956740945533,1357579398887484715
1808,3092479858149444764,7880680198654793739,6842606311990322437
1809,1864371056422805571,2755678581122058221,4997258962295622030
1810,3339689787430697083,521061993018920626,4279288479291189699
1811,159857520499567343,1991557309614042300,2422364814449666614
1812,6201615737116864463,4321287507903781371,6574715081798363249
1813,8002448394975763762,5803683867544347090,5799941392280427400
1814,530252186215888402,1699323303695665054,5057252446091738924
1815,853575742235780494,7926702260547554154,4997658373409100378
1816,1778489919554144910,8858794307641232380,5296928849919877989
1817,3800556309351942666,744367688176236300,2457753301359477518
1818,6237060686933803119,6213126035489958080,6899958071573907046
1819,7324692526161437464,7811369497308572001,6723739272692586573
1820,5287882676474370946,6875843677895509400,2013285699289538849
1821,411407435560453209,6315217489430591493,750920574625483387
1822,6090881798752355206,3863689610240406535,6068881883216845383
1823,8349358284817543497,4935616386412786773,6968260813088408803
1824,8801495423120796979,7297050355738541461,1694490643659616563
1825,621576681874719309,7940063428578397106,3325487778841273600
1826,5448761122079830427,6140740295526110693,8509147416921847955
1827,7218993715581259184,4759378901569703965,7282815510805054060
1828,6933027745542482444,6441352726090055882,2194582809115875596
1829,4269780417005677754,8140205704415338911,4904039003227997750
1830,816709622903034901,8355197699726475185,6316048846473903190
1831,2168123811634713133,8114054967364539410,4458472399377009130
1832,6060434682929248419,8060152831357051250,7664001490788956973
1833,8169390909556067416,6096154564238427113,3607969301949805927
1834,5688012971307758670,32407578385491095,7234949723154258839
1835,7045225558404956570,6781220555043374926,4187356036342160234
1836,4580993002129289389,2675806297769895735,6766717846223004266
1837,2792197070236373382,3608241842429477036,5700475282788587504
1838,4309647488424512430,4014011659837228289,7792492855203036217
1839,6030626349891258992,3983563337148238356,3147404335334099822
1840,8077946074102357971,1507201177823685953,7784943641227664407
1841,9165257442727265690,6010167203765998126,2333814854155925840
1842,885975716958364302,4950549003838588047,8857200208037208284
1843,4622846931801943464,3757263506093033185,6114021448173204987
1844,2904749166956702064,1394423062545616338,5726484407601345064
1845,9112637472097246845,1944591205568115001,7843095137598829515
1846,1591665084079916647,8704209670831490254,2495883196289065862
1847,1403527970215616019,5978758647931000927,5953237583895702597
1848,3207058944301044741,7256574311249720342,2239231036015270421
1849,8536290259966774312,520596774005807547,4894822129301770076
1850,9060065211881958153,7400447468272314445,889415509666464886
1851,301046510893704143,5572533126194351264,3852442427529251416
1852,7712614684144215317,1443294906678614177,7328063563489971130
1853,3245547607883373389,8738379405640577889,393762735799370361
1854,7490681562693243269,6668487229925963422,8543882783644478940
1855,4111331770641347530,7516755954343663000,6925829651599878280
1856,301177786978130029,6647502472844610030,6839869976909412043
1857,1341318527540509744,3540102285353697523,3438023237486257905
1858,5906659479670174575,3558844760442879137,5977947497715936782
1859,7998184702851217412,7960177951376605720,866714913949634115
1860,4344754964815547807,1604804064102947295,6906951876233387169
1861,3805006434913651831,5731454850972191205,1849167059171424382
1862,3028755874116708797,5018050728507446509,1089476177568900657
1863,5349341108532378075,5826175111695742666,2961797862586475323
1864,1042817603318609698,4273494312314389629,6215244008457452042
1865,116101645887292574,2398260385049551895,3285858287676323389
1866,9161110630504038548,4171322562526938602,2384181991343603272
1867,1089769333764475625,7505496036985556288,879507452263152198
1868,8356552279248010382,4288644077032384151,8526097410219503628
1869,7082495350343811369,8827589851921846244,7246981654462528686
1870,6717689333848546226,9079538548668280872,6261454960587770942
1871,9060450631853982104,4891737249357500785,7544192677928129564
1872,2173505984614122560,3126257512904091737,2980549058605438788
1873,1464772111112728141,7767174305035248561,2660866680463251509
1874,2386685102357954576,8763447156566722324,6165800840918287548
1875,4864674968443363277,4156462179040687343,2765291989681997144
1876,3686412194363491193,7554986961798579378,2002141292316525683
1877,4728082390703983759,267880496741677632,522225659625809149
1878,7378594142673170849,7220031833629816419,840044164060361703
1879,2487103772489604310,4499470408867206188,3493171156691560202
1880,3407592979886486970,8790126287765241589,3896551204783544575
1881,6008952450649208291,6296417808845224643,4828409061624881236
1882,6672246760627881841,1689276959104170653,2777756088970310560
1883,6780407854405859793,3762801063723893601,6670087777290489667
1884,601747954153920803,5046108273989877181,204721380061078232
1885,8992526481556538725,8268654102263476042,5100614113127334679
1886,8780164483510330039,1664764898460620805,5315151323026782212
1887,6797965378891839117,4456738806362871975,1334030437160478315
1888,4612422910363179952,1523673170440706064,606339500834083859
1889,2356522023378184450,3055653901272046267,3168780467699051853
1890,1160770893040093001,5068170429457940063,6052968168288744444
1891,2370479536723078294,5214374892291041143,1903966925929992704
1892,4183322608892283183,115634903815092625,1340694523850642645
1893,762657907412206013,2556000137773201656,6385968775556478841
1894,6015670404937986011,6462553022341178637,5396226774987404197
1895,284632602169129206,347537844365893823,9172184990289610464
1896,1306695511547975333,3057531534659683315,5525675581503926971
1897,7540584875823224932,8385705914966617555,1671685174417942229
1898,941801393266635598,2976478939768465959,1423501094645748179
1899,7426116390485633952,617561272008541416,1959057509984595249
1900,3373951544552103003,5841540697538369822,1549555182511467549
1901,5707094293926078183,8704217114949378733,269567813255027013
1902,3563181979225235399,3643658791866496384,6301189136851801277
1903,6726380915270483855,6171710703267244319,1028720995964328519
1904,8473275434704835920,1945546561036440636,9117750957603861018
1905,62848267830623150,2184926775226669002,3574818168747617387
1906,5536116456634955801,1014063719444893278,5712797089900115261
1907,4868844447765988267,8667753761864832021,725372751015326901
1908,7432367918195658112,4074965990520983315,553085585945156828
1909,7274225375392961419,3103023299418964818,2507676563114754138
1910,8980562913032373136,308641555840468510,6748102277516807955
1911,5557958267234270626,4691205865889255652,484106474467392977
1912,3928447549931493662,2197020190955060470,7856003026522832846
1913,6034262195085625417,5046059876630552385,3796150784210052263
1914,202160548955679105,1889124723558442185,1559168106354801359
1915,1353132273879460652,3943491063434669654,6759595967702829330
1916,2926411006956744868,9062074918964601720,1261604884573505316
1917,2992001991455453665,8145778309570611845,7832846539218413509
1918,539890536728641193,6841307989040470826,142018860146478825
1919,784454166167581637,8045913122491825325,7850562938900815654
1920,7487666427689555773,7891870958770260502,7066806551601121105
1921,8169382549837533472,6712121193898679249,8947353243731868643
1922,7842451724924715655,898477990926545679,8199116204468448973
1923,398965326831913588,755152595729107961,8941524305981982175
1924,399607783201742488,1240671859757807519,6078678192490676133
1925,2053340099188778260,9206562877386057659,116186027734821051
1926,5347665738720104404,6213583725896538549,661060726077502812
1927,5256619841515768394,7024789769563674219,7963340069269356300
1928,3102466389398359298,5580801164095282817,1608918920038585675
1929,7903690949855228948,5192608046648981206,5118408405959022619
1930,8186912187098736951,4712574146259409697,8603040557682069716
1931,6315426567494510879,70531236705993252,3519926811408580548
1932,1045425300644687082,1314390142815139168,3075015036941902873
1933,6672769219076300146,585195826371596601,6355617906477071813
1934,4070505674958386011,6415618777508840316,6083209021571375357
1935,3374160626260524212,9173169615968568766,2169333658865385443
1936,4935617069328600948,131595941624175407,1896559368493426165
1937,3204202477481837139,2986855660251044352,5308965462897710528
1938,1661846838294715383,1094942767312965895,3163530902793195696
1939,4643817697006459085,6664974179322925860,5165475025043509114
1940,4061555860685186944,7965962642882472545,6336188041510249604
1941,3156296059685789282,973269893464581941,9216934503776531123
1942,3703142766155259015,1117593341047982097,3709678119455415463
1943,2004757638236343566,7097383711863772546,2589103791697944545
1944,6158318962879709718,9127366690608927775,2730450182579444175
1945,8565897420032566400,7145844016575812824,8396827903894949236
1946,3062402249045340753,7872425864763107303,669283807515701382
1947,6877516759704137821,909884298101789746,487664405235493488
1948,642716572597858870,8390153121019621782,2060617054260261039
1949,2225488523092689455,9143137169369064682,4079105197303543886
1950,5314653160151041765,691938748458248300,7928338362297631826
1951,2304624042592743593,8106458973870771730,8792259359425858124
1952,2717431038479772812,3312877829186511786,5587215204852739287
1953,5773661660355549992,2574996934733059416,1409324432656537624
1954,2522902269351323997,615939212058992999,6210920926919161913
1955,2356311413713624712,803575940861788789,4350795290209268894
1956,2110864194492253834,2877730416099123513,8883078454595753286
1957,3444030628256955516,479422768662723198,1272647525551258984
1958,1033265560494072573,6410283010932914873,4186660377870922092
1959,2735383495652644167,4391386203719472050,7962618511580257304
1960,1441682086567372948,1960008302998804962,6191017956288975762
1961,8724673183529218194,6152498310429072534,1184518060472302230
1962,7923954635497459774,3289892855475307710,4081601946600983155
1963,4705110836829767150,1604432550230502969,2585979349400735737
1964,8606933900679636390,2371245199264687228,7705704177181931373
1965,1949589000182381437,2488881834197710722,6998740852845516624
1966,155720945323187426,1242243023931329843,3563524537544029768
1967,8792959378817348545,3150390049284462432,3321025313471504227
1968,3620690199262922628,656543095962997897,5627552288297748520
1969,6972990489063154118,4076160488978706235,9110542276391883791
1970,7488073405278587444,1243189981454855616,7610087244259051377
1971,8504709641350019484,2660895321765393335,5091814649822913840
1972,871260263199364730,3308245305017047387,6338706275319208484
1973,6898798487637160764,2775900497832101030,1515723411386240614
1974,3348966231768299483,919445131361269631,7236416113874974055
1975,1003321509231040163,3354851032240776779,5274856723719221298
1976,8101759143145171474,7735697202797869974,1884058152602686170
1977,8707683577659798223,316105003639839008,3526073017319302899
1978,1759961427234959466,1879913145992009445,6842565129225443866
1979,834137783205003899,2464227980676442542,6754361623270946598
1980,4010621788397551286,2718485128825844391,2467877047986648058
1981,2410854230568448969,517089835460263803,6053477527736704099
1982,807155671749686593,2456098003228642905,4791892867148316008
1983,5808119015863716955,6766350357503710552,2369016406733869721
1984,3865251793305338588,4431799316710269343,4081237354149055625
1985,4932716078881329800,5639965380335176809,1880772665566569984
1986,2190030039957264052,5599585622982331056,843318911922848540
1987,2839525781929917402,7538870219608860670,6061350857813656783
1988,8060776272267960066,7153287689805589728,3695390448628369294
1989,8663062295944721914,5344496197396639871,7246564585580641912
1990,2907350469086024553,8207438931006203772,2341411511307669594
1991,8624156816824650333,2368928949419535364,8315872516032569029
1992,7243736641507771102,5970790851625613673,8997381962884260216
1993,1558357657375738991,2364765239442883204,148371235254885173
1994,3289013267883103765,3269727152494758688,3547433354760779408
1995,8097242377556467760,7985034483717613972,6397553666155773767
1996,2519178189830838339,1033351019168598422,3727119912078374673
1997,6026593416879769351,8456741840323739410,217473105341902664
1998,4004327200368338499,6205747905366603662,7177961188802229218
1999,8554222920922751825,2375591136287121503,2313062072857873638
